"Name","Country","code","link","run_against","total_out","others_avg","BattingAverage","Inns","Not_out"
"alan ward","england",22292,"https://stats.espncricinfo.com/ci/engine/player/22292.html?class=1;template=results;type=allround;view=match",5677,170,33.39411765,8,6,1
"ian ward","england",22301,"https://stats.espncricinfo.com/ci/engine/player/22301.html?class=1;template=results;type=allround;view=match",5345,166,32.19879518,16.12,9,1
"johnny wardle","england",22288,"https://stats.espncricinfo.com/ci/engine/player/22288.html?class=1;template=results;type=allround;view=match",20436,743,27.50471063,19.78,41,8
"pelham warner","england",22311,"https://stats.espncricinfo.com/ci/engine/player/22311.html?class=1;template=results;type=allround;view=match",10435,399,26.15288221,23.92,28,2
"john warr","england",22319,"https://stats.espncricinfo.com/ci/engine/player/22319.html?class=1;template=results;type=allround;view=match",3566,99,36.02020202,1,4,0
"arnold warren","england",22314,"https://stats.espncricinfo.com/ci/engine/player/22314.html?class=1;template=results;type=allround;view=match",2598,78,33.30769231,7,1,0
"cyril washbrook","england",22322,"https://stats.espncricinfo.com/ci/engine/player/22322.html?class=1;template=results;type=allround;view=match",31045,857,36.2252042,42.81,66,6
"steve watkin","england",22333,"https://stats.espncricinfo.com/ci/engine/player/22333.html?class=1;template=results;type=allround;view=match",3921,125,31.368,5,5,0
"allan watkins","england",22329,"https://stats.espncricinfo.com/ci/engine/player/22329.html?class=1;template=results;type=allround;view=match",13212,378,34.95238095,40.5,24,4
"mike watkinson","england",22328,"https://stats.espncricinfo.com/ci/engine/player/22328.html?class=1;template=results;type=allround;view=match",4955,146,33.93835616,33.4,6,1
"willie watson","england",22340,"https://stats.espncricinfo.com/ci/engine/player/22340.html?class=1;template=results;type=allround;view=match",17237,554,31.11371841,25.85,37,3
"alexander webbe","england",22349,"https://stats.espncricinfo.com/ci/engine/player/22349.html?class=1;template=results;type=allround;view=match",2050,75,27.33333333,2,2,0
"arthur wellard","england",22357,"https://stats.espncricinfo.com/ci/engine/player/22357.html?class=1;template=results;type=allround;view=match",3627,103,35.21359223,11.75,4,0
"alan wells","england",22361,"https://stats.espncricinfo.com/ci/engine/player/22361.html?class=1;template=results;type=allround;view=match",2910,71,40.98591549,3,2,1
"tom westley","england",214265,"https://stats.espncricinfo.com/ci/engine/player/214265.html?class=1;template=results;type=allround;view=match",5503,173,31.80924855,24.12,9,1
"alan wharton","england",22381,"https://stats.espncricinfo.com/ci/engine/player/22381.html?class=1;template=results;type=allround;view=match",2728,75,36.37333333,10,2,0
"james whitaker","england",22392,"https://stats.espncricinfo.com/ci/engine/player/22392.html?class=1;template=results;type=allround;view=match",2834,74,38.2972973,11,1,0
"craig white","england",22403,"https://stats.espncricinfo.com/ci/engine/player/22403.html?class=1;template=results;type=allround;view=match",24192,717,33.74058577,24.46,50,7
"butch white","england",22405,"https://stats.espncricinfo.com/ci/engine/player/22405.html?class=1;template=results;type=allround;view=match",3722,100,37.22,0,2,0
"jack white","england",22408,"https://stats.espncricinfo.com/ci/engine/player/22408.html?class=1;template=results;type=allround;view=match",15354,422,36.38388626,18.38,22,9
"dodger whysall","england",22420,"https://stats.espncricinfo.com/ci/engine/player/22420.html?class=1;template=results;type=allround;view=match",5158,142,36.32394366,29.85,7,0
"len wilkinson","england",22434,"https://stats.espncricinfo.com/ci/engine/player/22434.html?class=1;template=results;type=allround;view=match",4268,116,36.79310345,3,2,1
"peter willey","england",22442,"https://stats.espncricinfo.com/ci/engine/player/22442.html?class=1;template=results;type=allround;view=match",20460,633,32.32227488,26.9,50,6
"neil williams","england",22453,"https://stats.espncricinfo.com/ci/engine/player/22453.html?class=1;template=results;type=allround;view=match",2754,71,38.78873239,38,1,0
"bob willis","england",22462,"https://stats.espncricinfo.com/ci/engine/player/22462.html?class=1;template=results;type=allround;view=match",70408,2198,32.03275705,11.5,128,55
"clem wilson","england",22466,"https://stats.espncricinfo.com/ci/engine/player/22466.html?class=1;template=results;type=allround;view=match",2719,103,26.39805825,14,4,1
"don wilson","england",22469,"https://stats.espncricinfo.com/ci/engine/player/22469.html?class=1;template=results;type=allround;view=match",6939,188,36.90957447,12.5,7,1
"rockley wilson","england",22471,"https://stats.espncricinfo.com/ci/engine/player/22471.html?class=1;template=results;type=allround;view=match",2453,77,31.85714286,5,2,0
"chris woakes","england",247235,"https://stats.espncricinfo.com/ci/engine/player/247235.html?class=1;template=results;type=allround;view=match",49354,1439,34.29742877,26.26,92,17
"arthur wood","england",22496,"https://stats.espncricinfo.com/ci/engine/player/22496.html?class=1;template=results;type=allround;view=match",5265,142,37.07746479,20,5,1
"barry wood","england",22498,"https://stats.espncricinfo.com/ci/engine/player/22498.html?class=1;template=results;type=allround;view=match",10957,317,34.56466877,21.61,21,0
"george wood","england",22500,"https://stats.espncricinfo.com/ci/engine/player/22500.html?class=1;template=results;type=allround;view=match",4170,116,35.94827586,3.5,2,0
"henry wood","england",22502,"https://stats.espncricinfo.com/ci/engine/player/22502.html?class=1;template=results;type=allround;view=match",2954,140,21.1,68,4,1
"mark wood","england",351588,"https://stats.espncricinfo.com/ci/engine/player/351588.html?class=1;template=results;type=allround;view=match",33971,1001,33.93706294,15.82,62,11
"reg wood","england",22512,"https://stats.espncricinfo.com/ci/engine/player/22512.html?class=1;template=results;type=allround;view=match",2068,80,25.85,3,2,0
"sammy woods","england",22492,"https://stats.espncricinfo.com/ci/engine/player/22492.html?class=1;template=results;type=allround;view=match",3588,183,19.60655738,30.5,4,0
"frank woolley","england",22518,"https://stats.espncricinfo.com/ci/engine/player/22518.html?class=1;template=results;type=allround;view=match",46664,1426,32.72370266,36.07,98,7
"bob woolmer","england",22520,"https://stats.espncricinfo.com/ci/engine/player/22520.html?class=1;template=results;type=allround;view=match",15946,497,32.08450704,33.09,34,2
"stan worthington","england",22526,"https://stats.espncricinfo.com/ci/engine/player/22526.html?class=1;template=results;type=allround;view=match",8296,240,34.56666667,29.18,11,0
"charles wright","england",22534,"https://stats.espncricinfo.com/ci/engine/player/22534.html?class=1;template=results;type=allround;view=match",2929,121,24.20661157,31.25,4,0
"doug wright","england",22536,"https://stats.espncricinfo.com/ci/engine/player/22536.html?class=1;template=results;type=allround;view=match",31883,843,37.82087782,11.11,39,13
"bob wyatt","england",22545,"https://stats.espncricinfo.com/ci/engine/player/22545.html?class=1;template=results;type=allround;view=match",32182,935,34.41925134,31.7,64,6
"teddy wynyard","england",22548,"https://stats.espncricinfo.com/ci/engine/player/22548.html?class=1;template=results;type=allround;view=match",2883,129,22.34883721,12,6,0
"norman yardley","england",23521,"https://stats.espncricinfo.com/ci/engine/player/23521.html?class=1;template=results;type=allround;view=match",20269,502,40.37649402,25.37,34,2
"sailor young","england",23532,"https://stats.espncricinfo.com/ci/engine/player/23532.html?class=1;template=results;type=allround;view=match",2850,100,28.5,21.5,2,0
"jack young","england",23534,"https://stats.espncricinfo.com/ci/engine/player/23534.html?class=1;template=results;type=allround;view=match",8434,239,35.28870293,5.6,10,5
"dick young","england",23536,"https://stats.espncricinfo.com/ci/engine/player/23536.html?class=1;template=results;type=allround;view=match",3432,107,32.07476636,6.75,4,0
"mark adair","ireland",526441,"https://stats.espncricinfo.com/ci/engine/player/526441.html?class=1;template=results;type=allround;view=match",5734,202,28.38613861,24.44,11,2
"andy balbirnie","ireland",303423,"https://stats.espncricinfo.com/ci/engine/player/303423.html?class=1;template=results;type=allround;view=match",7972,256,31.140625,23.58,18,1
"james cameron dow","ireland",380957,"https://stats.espncricinfo.com/ci/engine/player/380957.html?class=1;template=results;type=allround;view=match",2405,79,30.44303797,41,2,1
"curtis campher","ireland",595921,"https://stats.espncricinfo.com/ci/engine/player/595921.html?class=1;template=results;type=allround;view=match",6315,182,34.6978022,24.75,12,0
"murray commins","ireland",594992,"https://stats.espncricinfo.com/ci/engine/player/594992.html?class=1;template=results;type=allround;view=match",3251,95,34.22105263,1.5,4,0
"george dockrell","ireland",348034,"https://stats.espncricinfo.com/ci/engine/player/348034.html?class=1;template=results;type=allround;view=match",3107,99,31.38383838,24.5,4,0
"fionn hand","ireland",1099225,"https://stats.espncricinfo.com/ci/engine/player/1099225.html?class=1;template=results;type=allround;view=match",2542,77,33.01298701,4,2,0
"graham hume","ireland",379144,"https://stats.espncricinfo.com/ci/engine/player/379144.html?class=1;template=results;type=allround;view=match",4684,122,38.39344262,7.2,6,1
"matthew humphreys","ireland",1263361,"https://stats.espncricinfo.com/ci/engine/player/1263361.html?class=1;template=results;type=allround;view=match",3663,99,37,38,3,2
"ed joyce","ireland",24249,"https://stats.espncricinfo.com/ci/engine/player/24249.html?class=1;template=results;type=allround;view=match",2325,77,30.19480519,23.5,2,0
"tyrone kane","ireland",571707,"https://stats.espncricinfo.com/ci/engine/player/571707.html?class=1;template=results;type=allround;view=match",2372,79,30.02531646,7,2,0
"andy mcbrine","ireland",417381,"https://stats.espncricinfo.com/ci/engine/player/417381.html?class=1;template=results;type=allround;view=match",7726,247,31.27935223,30.53,15,2
"barry mccarthy","ireland",348059,"https://stats.espncricinfo.com/ci/engine/player/348059.html?class=1;template=results;type=allround;view=match",2951,105,28.1047619,3,2,0
"james mccollum","ireland",470917,"https://stats.espncricinfo.com/ci/engine/player/470917.html?class=1;template=results;type=allround;view=match",6500,195,33.33333333,18.09,12,1
"peter moor","ireland",333000,"https://stats.espncricinfo.com/ci/engine/player/333000.html?class=1;template=results;type=allround;view=match",13379,372,35.96505376,13.91,12,0
"tim murtagh","ireland",17134,"https://stats.espncricinfo.com/ci/engine/player/17134.html?class=1;template=results;type=allround;view=match",3486,132,26.40909091,27.25,6,2
"kevin o brien","ireland",24605,"https://stats.espncricinfo.com/ci/engine/player/24605.html?class=1;template=results;type=allround;view=match",3486,132,26.40909091,51.6,6,1
"niall o brien","ireland",24289,"https://stats.espncricinfo.com/ci/engine/player/24289.html?class=1;template=results;type=allround;view=match",2372,79,30.02531646,9,2,0
"william porterfield","ireland",24611,"https://stats.espncricinfo.com/ci/engine/player/24611.html?class=1;template=results;type=allround;view=match",3428,126,27.20634921,9.66,6,0
"stuart poynter","ireland",308294,"https://stats.espncricinfo.com/ci/engine/player/308294.html?class=1;template=results;type=allround;view=match",2405,79,30.44303797,0.5,2,0
"boyd rankin","ireland",24599,"https://stats.espncricinfo.com/ci/engine/player/24599.html?class=1;template=results;type=allround;view=match",3503,134,26.14179104,10,4,1
"paul stirling","ireland",303427,"https://stats.espncricinfo.com/ci/engine/player/303427.html?class=1;template=results;type=allround;view=match",6490,213,30.46948357,25.07,14,0
"harry tector","ireland",961407,"https://stats.espncricinfo.com/ci/engine/player/961407.html?class=1;template=results;type=allround;view=match",6238,182,34.27472527,31.16,12,0
"stuart thompson","ireland",414821,"https://stats.espncricinfo.com/ci/engine/player/414821.html?class=1;template=results;type=allround;view=match",3475,127,27.36220472,10.66,6,0
"lorcan tucker","ireland",928057,"https://stats.espncricinfo.com/ci/engine/player/928057.html?class=1;template=results;type=allround;view=match",6612,194,34.08247423,43.63,12,1
"theo van woerkom","ireland",547760,"https://stats.espncricinfo.com/ci/engine/player/547760.html?class=1;template=results;type=allround;view=match",2325,78,29.80769231,1,1,0
"ben white","ireland",928059,"https://stats.espncricinfo.com/ci/engine/player/928059.html?class=1;template=results;type=allround;view=match",4569,118,38.72033898,0.5,6,4
"gary wilson","ireland",24609,"https://stats.espncricinfo.com/ci/engine/player/24609.html?class=1;template=results;type=allround;view=match",2794,105,26.60952381,15,4,1
"craig young","ireland",364343,"https://stats.espncricinfo.com/ci/engine/player/364343.html?class=1;template=results;type=allround;view=match",2951,105,28.1047619,4,2,1
"andre adams","new",36192,"https://stats.espncricinfo.com/ci/engine/player/36192.html?class=1;template=results;type=allround;view=match",2401,79,30.39240506,9,2,0
